module,scope,path,container,boxDecoration,borderRadiusCircular,radiusCircular,edgeInsets,fixedWidth,fixedHeight,totalDivergence,exception,exceptionReason
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_login_history_common.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_login_history_events.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_login_history_events.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_login_history_summary_filters.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_login_history_summary_filters.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_merchant_profile_ads_reviews.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_merchant_profile_ads_reviews.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_merchant_profile_header_stats.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_merchant_profile_header_stats.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_my_ads_empty_links.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_my_ads_empty_links.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_my_ads_stats_cards.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_my_ads_stats_cards.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_my_orders_page_common.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_my_orders_page_common.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_my_orders_page_sections.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_my_orders_page_sections.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_notice_widgets.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_order_book_cards_lists.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: orderbook
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_order_book_cards_lists.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: orderbook
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_order_book_painter.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_order_book_painter.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_order_book_selector_ticker.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: orderbook
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_order_book_selector_ticker.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: orderbook
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_order_page_part_01.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_order_page_part_01.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_order_page_part_02.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_order_page_part_02.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_order_page_part_03.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_order_page_part_03.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_order_proof_widgets.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_order_proof_widgets.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_order_rate_widgets.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_order_rate_widgets.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_payment_method_add_page_common.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_payment_method_add_page_common.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_payment_method_add_page_sections.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_payment_method_add_page_sections.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_payment_method_verification_flow.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_payment_method_verification_flow.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_payment_method_verification_methods.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_payment_method_verification_methods.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_payment_methods_page_common.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_payment_methods_page_common.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_payment_methods_page_sections.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_payment_methods_page_sections.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_report_merchant_reasons_details.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_report_merchant_reasons_details.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_report_merchant_summary_actions.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_report_merchant_summary_actions.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_security_center_actions_events.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_security_center_actions_events.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_security_center_score_features.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_security_center_score_features.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_selfie_verification_page_common.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_selfie_verification_page_common.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_selfie_verification_page_sections.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_selfie_verification_page_sections.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_settings_hours_common.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_settings_hours_common.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_settings_trade_security.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_settings_trade_security.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_tax_reporting_page_common.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_tax_reporting_page_common.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_tax_reporting_page_sections.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_tax_reporting_page_sections.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_trading_level_cards.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_trading_level_cards.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_trading_level_hero_progress.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_trading_level_hero_progress.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_transaction_limits_page_common.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_transaction_limits_page_common.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_transaction_limits_page_sections.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_transaction_limits_page_sections.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_actions_history.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_actions_history.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_balances.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_balances.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_hero.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_hero.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_transfer_amount.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_transfer_amount.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_transfer_confirm.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_transfer_confirm.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_transfer_form.dart,0,0,0,0,0,0,0,0,no,-
p2p,root_page,flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_transfer_form.dart,0,0,0,0,0,0,0,0,no,-
p2p,feature_widget,flutter_app/lib/features/p2p/presentation/widgets/vit_p2p_flow_scaffold.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/prediction_advanced_chart_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/prediction_advanced_chart_page_part_01.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/prediction_advanced_chart_page_part_02.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/prediction_advanced_chart_page_part_03.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/prediction_data_integration_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/prediction_event_calendar_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/prediction_event_detail_page.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: orderbook
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/prediction_event_detail_page_part_01.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/prediction_event_detail_page_part_02.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/prediction_event_detail_page_part_03.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/prediction_event_detail_page_part_04.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/prediction_event_detail_page_part_05.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/prediction_market_maker_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/prediction_order_receipt_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/prediction_portfolio_analyzer_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/prediction_risk_calculator_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/prediction_social_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/prediction_tournaments_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/predictions_breaking_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/predictions_global_activity_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/predictions_home_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/predictions_leaderboard_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/predictions_portfolio_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/predictions_rewards_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/predictions_search_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_data_integration_common.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_data_integration_common.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_data_integration_keys_webhooks.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_data_integration_keys_webhooks.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_data_integration_sources.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_data_integration_sources.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_calendar_controls.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_calendar_controls.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_calendar_events.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_calendar_events.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_calendar_notifications.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_calendar_notifications.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_activity_holders.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: orderbook
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_activity_holders.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: orderbook
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_chart.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_chart.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_comments.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_comments.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_detail_tabs.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_detail_tabs.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_header.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_header.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_order_book.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: orderbook
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_order_book.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: orderbook
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_related_arena.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_related_arena.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_stats_position.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_stats_position.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_trade_controls.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_trade_controls.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_trade_panel.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_trade_panel.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_market_maker_earnings.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_market_maker_earnings.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_market_maker_positions.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_market_maker_positions.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_market_maker_provide.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_market_maker_provide.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_market_maker_returns.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_market_maker_returns.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_order_preview_card.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_order_receipt_page_common.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_order_receipt_page_common.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_order_receipt_page_sections.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_order_receipt_page_sections.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_portfolio_analyzer_overview.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_portfolio_analyzer_overview.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_portfolio_analyzer_performance.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_portfolio_analyzer_performance.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_portfolio_analyzer_risk.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_portfolio_analyzer_risk.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_portfolio_common.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_portfolio_history.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_portfolio_orders.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_portfolio_positions.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_portfolio_summary.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_risk_calculator_analysis.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_risk_calculator_analysis.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_risk_calculator_form.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_risk_calculator_form.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_risk_calculator_scenarios_guide.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_risk_calculator_scenarios_guide.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_social_analysis_share.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_social_analysis_share.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_social_comment_list.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_social_comment_list.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_social_header_comments.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_social_header_comments.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_social_support_widgets.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_tournaments_detail.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_tournaments_detail.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_tournaments_empty_leaderboard.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_tournaments_empty_leaderboard.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_tournaments_list.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_tournaments_list.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/prediction_tournaments_stats.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/prediction_tournaments_stats.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/predictions_breaking_page_common.dart,0,0,0,0,1,0,0,1,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/predictions_breaking_page_common.dart,0,0,0,0,1,0,0,1,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/predictions_breaking_page_sections.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/predictions_breaking_page_sections.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/predictions_global_activity_feed_widgets.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/predictions_global_activity_feed_widgets.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/predictions_global_activity_widgets.dart,1,0,0,0,0,0,0,1,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/predictions_global_activity_widgets.dart,1,0,0,0,0,0,0,1,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/predictions_home_events.dart,0,0,0,0,1,0,0,1,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/predictions_home_events.dart,0,0,0,0,1,0,0,1,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/predictions_home_filters.dart,0,0,0,0,0,0,0,0,no,-
